http_status,title,url,uuid
200,Quotes to Scrape,https://quotes.toscrape.com/page/2/,9efc36a6-5b32-4578-a615-093273762480
200,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”",https://quotes.toscrape.com/page/2/,31167aa7-aa88-42d2-a87b-8aaec11e4a53
200,"“It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.”",https://quotes.toscrape.com/page/2/,ef679c7e-3748-4bb2-9665-b4cb240351c2
200,"“If you can't explain it to a six year old, you don't understand it yourself.”",https://quotes.toscrape.com/page/2/,83f16b7d-4cc0-4ad7-8d4e-cb708f59351d
200,"“You may not be her first, her last, or her only. She loved before she may love again. But if she loves you now, what else matters? She's not perfect—you aren't either, and the two of you may never be perfect together but if she can make you laugh, cause you to think twice, and admit to being human and making mistakes, hold onto her and give her the most you can. She may not be thinking about you every second of the day, but she will give you a part of her that she knows you can break—her heart. So don't hurt her, don't change her, don't analyze and don't expect more than she can give. Smile when she makes you happy, let her know when she makes you mad, and miss her when she's not there.”",https://quotes.toscrape.com/page/2/,f3f6d09f-51fb-42f0-89a6-02b4e7398239
200,"“I like nonsense, it wakes up the brain cells. Fantasy is a necessary ingredient in living.”",https://quotes.toscrape.com/page/2/,fe4c2fcd-c0a3-4440-bdd2-358dc720f402
200,"“I may not have gone where I intended to go, but I think I have ended up where I needed to be.”",https://quotes.toscrape.com/page/2/,5de8dbca-2e24-4ef9-a371-f4d347d7f23a
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/page/2/,2c5f1847-8cd5-454c-9da3-1e791d2ab4f3
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/page/2/,bfc07a2e-a088-422f-ace6-9c1e265ba184
200,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",https://quotes.toscrape.com/page/2/,0ba4a75d-346b-4a37-aa31-0584cf2b839a
200,“Life is what happens to us while we are making other plans.”,https://quotes.toscrape.com/page/2/,97d48396-18eb-4b13-89c8-8a4fc1874243
200,Quotes to Scrape,https://quotes.toscrape.com/tag/value/page/1/,b9f5c3ff-c5ba-4ef2-a623-369c63198a0d
200,“Try not to become a man of success. Rather become a man of value.”,https://quotes.toscrape.com/tag/value/page/1/,3f7e04cb-56ab-4894-a928-c647ba0c0b80
200,Quotes to Scrape,https://quotes.toscrape.com/tag/failure/page/1/,eaca60bb-2641-4342-8123-532c7d60107e
200,"“I have not failed. I've just found 10,000 ways that won't work.”",https://quotes.toscrape.com/tag/failure/page/1/,cd997703-13a8-4e17-a6b4-d818ade25c75
200,Quotes to Scrape,https://quotes.toscrape.com/tag/misattributed-eleanor-roosevelt/page/1/,3268bfbd-da27-46a2-95a2-47bc484d52bd
200,“A woman is like a tea bag; you never know how strong it is until it's in hot water.”,https://quotes.toscrape.com/tag/misattributed-eleanor-roosevelt/page/1/,772f81d0-cb42-43ec-b751-5dcd52497eec
200,Quotes to Scrape,https://quotes.toscrape.com/tag/paraphrased/page/1/,9a11b471-776d-4aad-893a-d6aea515c70f
200,"“I have not failed. I've just found 10,000 ways that won't work.”",https://quotes.toscrape.com/tag/paraphrased/page/1/,14dd7998-c560-4f3c-9095-028d989c6e0c
200,“Not all of us can do great things. But we can do small things with great love.”,https://quotes.toscrape.com/tag/paraphrased/page/1/,7c7e3fc0-0b80-4587-b67a-76aa0d71cc13
200,Quotes to Scrape,https://quotes.toscrape.com/tag/edison/page/1/,583d523d-1979-4c38-a560-9b15a75fee3d
200,"“I have not failed. I've just found 10,000 ways that won't work.”",https://quotes.toscrape.com/tag/edison/page/1/,bd254ead-4b60-4403-ab21-f53ff765f64f
200,Quotes to Scrape,https://quotes.toscrape.com/tag/simile/page/1/,1bac303e-f265-4c15-9184-eae417d0d143
200,"“A day without sunshine is like, you know, night.”",https://quotes.toscrape.com/tag/simile/page/1/,cbc9d383-e99a-476c-a31f-1fbf2ee23aa6
200,"“Life is like riding a bicycle. To keep your balance, you must keep moving.”",https://quotes.toscrape.com/tag/simile/page/1/,6ac270b9-b2d4-47ec-a2c0-e75c9c1e8bdf
200,"“He's like a drug for you, Bella.”",https://quotes.toscrape.com/tag/simile/page/1/,5edc82cc-0d34-49bd-b4e9-73b1e3171d7c
200,Quotes to Scrape,https://quotes.toscrape.com/tag/obvious/page/1/,5f3f985a-011b-4def-8257-ab93a398f395
200,"“A day without sunshine is like, you know, night.”",https://quotes.toscrape.com/tag/obvious/page/1/,188dc481-939c-4f75-93b6-7ad02727e912
200,Quotes to Scrape,https://quotes.toscrape.com/page/3/,8376647f-0ac9-44f7-b832-6b67ae9cb28c
200,"“I love you without knowing how, or when, or from where. I love you simply, without problems or pride: I love you in this way because I do not know any other way of loving but this, in which there is no I or you, so intimate that your hand upon my chest is my hand, so intimate that when I fall asleep your eyes close.”",https://quotes.toscrape.com/page/3/,d7ed0894-8bb9-4c9d-b2b8-dbc7eaeb98fe
200,“For every minute you are angry you lose sixty seconds of happiness.”,https://quotes.toscrape.com/page/3/,aac20179-bfa5-4deb-9a22-999c34490848
200,"“If you judge people, you have no time to love them.”",https://quotes.toscrape.com/page/3/,67e01040-5a28-46d4-bfb4-b776e6b854df
200,“Anyone who thinks sitting in church can make you a Christian must also think that sitting in a garage can make you a car.”,https://quotes.toscrape.com/page/3/,d19b09cf-94b5-4330-ae13-c67685bbb4f1
200,“Beauty is in the eye of the beholder and it may be necessary from time to time to give a stupid or misinformed beholder a black eye.”,https://quotes.toscrape.com/page/3/,ed84be10-b22e-482f-a357-af7095cfcfdc
200,"“Today you are You, that is truer than true. There is no one alive who is Youer than You.”",https://quotes.toscrape.com/page/3/,e391ad43-a3a2-4f6c-9516-1a4acd366214
200,"“If you want your children to be intelligent, read them fairy tales. If you want them to be more intelligent, read them more fairy tales.”",https://quotes.toscrape.com/page/3/,e36cc175-85aa-477c-acab-da89c3ed2608
200,"“It is impossible to live without failing at something, unless you live so cautiously that you might as well not have lived at all - in which case, you fail by default.”",https://quotes.toscrape.com/page/3/,25216831-1a09-47bd-9d55-94db598b95e5
200,“Logic will get you from A to Z; imagination will get you everywhere.”,https://quotes.toscrape.com/page/3/,48a4a3cf-2fb1-472c-b142-4f8f9d727e66
200,"“One good thing about music, when it hits you, you feel no pain.”",https://quotes.toscrape.com/page/3/,f486748d-b565-435f-a939-e41525215ba1
200,Quotes to Scrape,https://quotes.toscrape.com/tag/love/page/1/,61886527-2a75-458c-a36a-a02829916781
200,“It is better to be hated for what you are than to be loved for what you are not.”,https://quotes.toscrape.com/tag/love/page/1/,38367f5f-e9a1-4145-8a4e-1ce340b3218c
200,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”",https://quotes.toscrape.com/tag/love/page/1/,f3bd893a-2a26-489c-b319-674d39b44e20
200,"“You may not be her first, her last, or her only. She loved before she may love again. But if she loves you now, what else matters? She's not perfect—you aren't either, and the two of you may never be perfect together but if she can make you laugh, cause you to think twice, and admit to being human and making mistakes, hold onto her and give her the most you can. She may not be thinking about you every second of the day, but she will give you a part of her that she knows you can break—her heart. So don't hurt her, don't change her, don't analyze and don't expect more than she can give. Smile when she makes you happy, let her know when she makes you mad, and miss her when she's not there.”",https://quotes.toscrape.com/tag/love/page/1/,fe427d0c-4117-4542-8c07-c14cb863b717
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/love/page/1/,904f1730-ed1a-47e2-b11c-fe61945a6d2a
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/love/page/1/,86956146-5d67-4aad-8c23-517ff4f9d21e
200,"“I love you without knowing how, or when, or from where. I love you simply, without problems or pride: I love you in this way because I do not know any other way of loving but this, in which there is no I or you, so intimate that your hand upon my chest is my hand, so intimate that when I fall asleep your eyes close.”",https://quotes.toscrape.com/tag/love/page/1/,a3123018-c764-42f5-908c-d121c441d841
200,"“If you can make a woman laugh, you can make her do anything.”",https://quotes.toscrape.com/tag/love/page/1/,701b649f-65e5-4057-8476-ba764c33cace
200,“The real lover is the man who can thrill you by kissing your forehead or smiling into your eyes or just staring into space.”,https://quotes.toscrape.com/tag/love/page/1/,ba0d7804-6b78-4c8e-a88b-84fbccecd096
200,"“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”",https://quotes.toscrape.com/tag/love/page/1/,521a36fe-689b-428c-8326-784a02b28681
200,"“There is nothing I would not do for those who are really my friends. I have no notion of loving people by halves, it is not my nature.”",https://quotes.toscrape.com/tag/love/page/1/,54335ae4-e062-4590-a436-061b37c55190
200,Quotes to Scrape,https://quotes.toscrape.com/tag/unhappy-marriage/page/1/,00e3114f-e533-4c44-b69f-71e52b8821c1
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/unhappy-marriage/page/1/,d7fa7aa2-5bef-4e40-9da5-9923f8b0edf1
200,Quotes to Scrape,https://quotes.toscrape.com/tag/misattributed-john-lennon/page/1/,12d6d17a-a6cb-42ed-9bb1-6fd2c26fffef
200,“Life is what happens to us while we are making other plans.”,https://quotes.toscrape.com/tag/misattributed-john-lennon/page/1/,7c8d5e0b-42ef-443e-b283-93e97fe2335a
200,Quotes to Scrape,https://quotes.toscrape.com/page/1/,0a33bf26-3722-4240-8637-8d1efadde6e6
200,“The world as we have created it is a process of our thinking. It cannot be changed without changing our thinking.”,https://quotes.toscrape.com/page/1/,dd4aae5a-ad69-4785-81fe-f6cc067319f5
200,"“It is our choices, Harry, that show what we truly are, far more than our abilities.”",https://quotes.toscrape.com/page/1/,5f90f8b4-733f-4274-ad34-eb9cac677f58
200,“There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle.”,https://quotes.toscrape.com/page/1/,a73d6901-eb0c-4e54-bfea-a19173e53fdd
200,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.”",https://quotes.toscrape.com/page/1/,5c9b80d3-b833-4b92-b0ef-42b030fcfce1
200,"“Imperfection is beauty, madness is genius and it's better to be absolutely ridiculous than absolutely boring.”",https://quotes.toscrape.com/page/1/,79fb3d1a-ec97-4e11-a063-19e71430f9cd
200,“Try not to become a man of success. Rather become a man of value.”,https://quotes.toscrape.com/page/1/,ebd9c3bc-bba2-4342-9ce2-3cb9cfa54f24
200,“It is better to be hated for what you are than to be loved for what you are not.”,https://quotes.toscrape.com/page/1/,8eb636a3-57a1-421b-a348-bf5937f42d0f
200,"“I have not failed. I've just found 10,000 ways that won't work.”",https://quotes.toscrape.com/page/1/,7593c9aa-19d4-45c9-8896-43146a2b1d38
200,“A woman is like a tea bag; you never know how strong it is until it's in hot water.”,https://quotes.toscrape.com/page/1/,6da6a1db-c0e6-46e3-a6c1-e40cf4f07472
200,"“A day without sunshine is like, you know, night.”",https://quotes.toscrape.com/page/1/,3e50f38b-aa24-4871-94f7-85cde1c6818b
200,Quotes to Scrape,https://quotes.toscrape.com/tag/plans/page/1/,3586558e-310e-4668-a64f-fc482821e17f
200,“Life is what happens to us while we are making other plans.”,https://quotes.toscrape.com/tag/plans/page/1/,745c578d-cf6a-4eea-a83d-84ddd1561ad1
200,Quotes to Scrape,https://quotes.toscrape.com/tag/contentment/page/1/,9089377d-dccc-46e5-b213-b9e2fc745ad2
200,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",https://quotes.toscrape.com/tag/contentment/page/1/,9313256a-88b0-4f10-893c-08e8afc7311e
200,Quotes to Scrape,https://quotes.toscrape.com/tag/fate/page/1/,d31bf42e-0fd5-48ad-8b1a-6e99469e637e
200,“Life is what happens to us while we are making other plans.”,https://quotes.toscrape.com/tag/fate/page/1/,9a66d558-d9e0-4755-89d1-73a56e31b255
200,Quotes to Scrape,https://quotes.toscrape.com/tag/planning/page/1/,064df0c7-9b33-4693-b305-8f36d1e0d7dd
200,“Life is what happens to us while we are making other plans.”,https://quotes.toscrape.com/tag/planning/page/1/,e6adcb64-422b-48a6-a0f4-156ef79855c2
200,Quotes to Scrape,https://quotes.toscrape.com/tag/marriage/page/1/,1be53aef-7db6-4e48-b64e-e4d3ca957d6a
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/marriage/page/1/,18025fd3-8fd2-4774-a02d-6161a621886a
200,Quotes to Scrape,https://quotes.toscrape.com/tag/girls/page/1/,18fa96ef-5350-491a-b91c-7bc1b1a878ce
200,"“If you can make a woman laugh, you can make her do anything.”",https://quotes.toscrape.com/tag/girls/page/1/,b56e4a1c-69fe-401a-8169-f16be8b24fd7
200,Quotes to Scrape,https://quotes.toscrape.com/tag/poetry/page/1/,fa7b80f4-144b-4cc9-a24f-30e95b28dede
200,"“I love you without knowing how, or when, or from where. I love you simply, without problems or pride: I love you in this way because I do not know any other way of loving but this, in which there is no I or you, so intimate that your hand upon my chest is my hand, so intimate that when I fall asleep your eyes close.”",https://quotes.toscrape.com/tag/poetry/page/1/,5e42b115-64ca-45cd-9390-0378257ff195
200,Quotes to Scrape,https://quotes.toscrape.com/tag/love/page/2/,67baaba9-bd64-4424-95ed-a6cbaa8fce39
200,"“To love at all is to be vulnerable. Love anything and your heart will be wrung and possibly broken. If you want to make sure of keeping it intact you must give it to no one, not even an animal. Wrap it carefully round with hobbies and little luxuries; avoid all entanglements. Lock it up safe in the casket or coffin of your selfishness. But in that casket, safe, dark, motionless, airless, it will change. It will not be broken; it will become unbreakable, impenetrable, irredeemable. To love is to be vulnerable.”",https://quotes.toscrape.com/tag/love/page/2/,cc5f4453-01d8-4449-8f58-094656783dcd
200,“If I had a flower for every time I thought of you...I could walk through my garden forever.”,https://quotes.toscrape.com/tag/love/page/2/,62793185-1b77-41d7-bdaa-ba20c9abba11
200,"“A lady's imagination is very rapid; it jumps from admiration to love, from love to matrimony in a moment.”",https://quotes.toscrape.com/tag/love/page/2/,60e4164e-c5e9-4425-b1a7-e6dd6b616b00
200,“To die will be an awfully big adventure.”,https://quotes.toscrape.com/tag/love/page/2/,65513865-a691-4d10-9bf5-5f043edbce70
200,Quotes to Scrape,https://quotes.toscrape.com/tag/drug/page/1/,436bc3b9-f1f2-4778-8787-d4875fa48f91
200,"“He's like a drug for you, Bella.”",https://quotes.toscrape.com/tag/drug/page/1/,5278d331-913b-4216-9ac4-e71ad71b3e9c
200,Quotes to Scrape,https://quotes.toscrape.com/tag/romance/page/1/,ea2d18a6-9daf-42a9-af43-ecf9eb46959f
200,"“He's like a drug for you, Bella.”",https://quotes.toscrape.com/tag/romance/page/1/,05775910-66f4-4726-b4aa-20d899249d44
200,Quotes to Scrape,https://quotes.toscrape.com/tag/misattributed-to-mother-teresa/page/1/,4f485f34-6292-4783-8187-7e019ceed0c1
200,“Not all of us can do great things. But we can do small things with great love.”,https://quotes.toscrape.com/tag/misattributed-to-mother-teresa/page/1/,a89771ec-9d1d-4eef-bb7c-2e926b5cedee
200,Quotes to Scrape,https://quotes.toscrape.com/tag/lack-of-love/page/1/,3e3a9f83-882b-4a40-b955-941fe2ba2f1f
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/lack-of-love/page/1/,7bfeb51c-058b-487c-99de-af581f0e74bd
200,Quotes to Scrape,https://quotes.toscrape.com/tag/lack-of-friendship/page/1/,d780e2ae-e60f-4f4d-b6d5-3386acd1c615
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/lack-of-friendship/page/1/,3068b329-1535-4566-8902-fd00ec0c1766
200,Quotes to Scrape,https://quotes.toscrape.com/tag/philosophy/page/1/,e17d77ae-2c46-40be-ac03-6b4d71ba2d36
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/philosophy/page/1/,aecd5549-8584-4d9c-8e81-18f0ce596259
200,"“Think left and think right and think low and think high. Oh, the thinks you can think up if only you try!”",https://quotes.toscrape.com/tag/philosophy/page/1/,d1c2d3d2-0608-4e01-a8f0-cbcd93604208
200,Quotes to Scrape,https://quotes.toscrape.com/tag/friendship/page/1/,d049d416-b281-483f-a5f9-9d738b2f66b2
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/friendship/page/1/,2aa525b7-9703-432e-b860-255d1bb76927
200,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",https://quotes.toscrape.com/tag/friendship/page/1/,b677fb46-abc3-4b42-9e82-62308081e744
200,"“The truth is, everyone is going to hurt you. You just got to find the ones worth suffering for.”",https://quotes.toscrape.com/tag/friendship/page/1/,a4282a45-1ec0-45f6-8614-805d586c46d2
200,"“There is nothing I would not do for those who are really my friends. I have no notion of loving people by halves, it is not my nature.”",https://quotes.toscrape.com/tag/friendship/page/1/,63d839f9-ad70-4876-a1b6-c214858ab6de
200,“If I had a flower for every time I thought of you...I could walk through my garden forever.”,https://quotes.toscrape.com/tag/friendship/page/1/,4c6a1471-e565-44c6-bb15-3357a4cca78d
200,Quotes to Scrape,https://quotes.toscrape.com/tag/opposite/page/1/,33681221-58f6-4b97-9fc6-8d942b6b1e59
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/opposite/page/1/,e52b3345-8c6a-47cb-8d75-8e98caec7615
200,Quotes to Scrape,https://quotes.toscrape.com/tag/activism/page/1/,3260b2c4-66fd-4552-93ac-9448acdaa305
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/activism/page/1/,74962f16-49e6-4bb8-b0c8-c2cf20aeaa94
200,Quotes to Scrape,https://quotes.toscrape.com/tag/apathy/page/1/,ecca13f6-3d7e-4d87-b7d8-712d393f6a6b
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/apathy/page/1/,c7ce10aa-41d9-4d51-9733-892e2b89be66
200,Quotes to Scrape,https://quotes.toscrape.com/tag/indifference/page/1/,7f30a9d3-da89-4698-8fb4-5a881382cc7c
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/indifference/page/1/,eb2a3e7c-1e04-4d87-b6e7-13b1786a5c2a
200,Quotes to Scrape,https://quotes.toscrape.com/tag/hate/page/1/,f8fabb85-899b-4ad4-a11f-89fe3f6d1a56
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/hate/page/1/,67aec47f-33a0-4e03-abf6-5483668b992a
200,Quotes to Scrape,https://quotes.toscrape.com/tag/navigation/page/1/,2b110192-7e3b-4430-bfef-c5743db38f01
200,"“I may not have gone where I intended to go, but I think I have ended up where I needed to be.”",https://quotes.toscrape.com/tag/navigation/page/1/,36010731-ff9e-4d18-acd4-00c6620bea4a
200,Quotes to Scrape,https://quotes.toscrape.com/tag/simplicity/page/1/,3d8e1546-2ff1-4f7d-9293-6cc1becc35d9
200,"“If you can't explain it to a six year old, you don't understand it yourself.”",https://quotes.toscrape.com/tag/simplicity/page/1/,50fdd3ec-5d39-475d-8a37-47cdf3705dec
200,Quotes to Scrape,https://quotes.toscrape.com/tag/fantasy/page/1/,b7d06e85-6ab8-4cd4-9842-9717eca77a8e
200,"“I like nonsense, it wakes up the brain cells. Fantasy is a necessary ingredient in living.”",https://quotes.toscrape.com/tag/fantasy/page/1/,89944735-6964-4726-b6b0-2238611b2d92
200,Quotes to Scrape,https://quotes.toscrape.com/tag/understand/page/1/,2e0d9b28-783e-4757-988f-d8315fca57b3
200,"“If you can't explain it to a six year old, you don't understand it yourself.”",https://quotes.toscrape.com/tag/understand/page/1/,5631e527-95c4-4955-b980-bf837e1b5fcc
200,Quotes to Scrape,https://quotes.toscrape.com/tag/friends/page/1/,19b37e30-008d-43b2-9330-9d0417652dd9
200,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”",https://quotes.toscrape.com/tag/friends/page/1/,6a60263d-98ad-45c6-8ef4-ce79baf10dc0
200,"“It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.”",https://quotes.toscrape.com/tag/friends/page/1/,24f14a4c-8588-459e-bab7-930d9681c4ab
200,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",https://quotes.toscrape.com/tag/friends/page/1/,3f92c22b-b108-4293-bd97-38ec844ab1c1
200,“There is no friend as loyal as a book.”,https://quotes.toscrape.com/tag/friends/page/1/,0805ba84-ffd8-4ae6-827f-2f5355a60dff
200,Quotes to Scrape,https://quotes.toscrape.com/tag/heartbreak/page/1/,274c7e34-1e7c-427a-955b-8ce99aab3143
200,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”",https://quotes.toscrape.com/tag/heartbreak/page/1/,7a47577b-d240-4552-88ca-388297b71739
200,Quotes to Scrape,https://quotes.toscrape.com/tag/sisters/page/1/,8a42bb18-fcc3-4aef-8de7-632d9f59a764
200,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”",https://quotes.toscrape.com/tag/sisters/page/1/,06c3557f-dde2-4ad2-9f9e-f54337318a08
200,Quotes to Scrape,https://quotes.toscrape.com/tag/courage/page/1/,d31db308-731d-45b6-bfcd-c8db041e37b1
200,"“It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.”",https://quotes.toscrape.com/tag/courage/page/1/,8821069a-c388-4eef-8bbe-c1ab13b7676d
200,“It takes courage to grow up and become who you really are.”,https://quotes.toscrape.com/tag/courage/page/1/,edd80a18-5cf8-4d7d-bdff-1d1da3d081c5
200,Quotes to Scrape,https://quotes.toscrape.com/tag/success/page/1/,78344564-e8b1-4a5c-b729-10ecaceb7adc
